shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
SB00061,13.806392692865,100.5177540798824,29,
SB00061,13.79892224767561,100.5165011395104,28,
SB00061,13.79446689920421,100.5136967685797,27,
SB00061,13.78744310000879,100.5072482419752,26,
SB00061,13.78142609358638,100.5027248846153,25,
SB00061,13.77217471973145,100.5000884704396,24,
SB00061,13.76683513523616,100.495708014356,23,
SB00061,13.76299216628318,100.4907052707615,22,
SB00061,13.75598829422414,100.4869861388146,21,
SB00061,13.74959398922074,100.4877878996666,20,
SB00061,13.74542415762587,100.4895795334037,19,
SB00061,13.74158145875391,100.4932989939658,18,
SB00061,13.73973258159332,100.4967047144191,17,
SB00061,13.73901926792981,100.4998233140053,16,
SB00061,13.73848908451111,100.5042536227753,15,
SB00061,13.73570210609894,100.5090578993244,14,
SB00061,13.73413007507504,100.5107913090863,13,
SB00061,13.73147370504043,100.5121120659233,12,
SB00061,13.72842607209197,100.5130978379293,11,
SB00061,13.72338068900801,100.5130592906253,10,
SB00061,13.71890785878212,100.5127461446807,9,
SB00061,13.71191279672875,100.5082681628292,8,
SB00061,13.70687610887151,100.5022356252193,7,
SB00061,13.7005540719666,100.4929292420323,6,
SB00061,13.69779298807971,100.4906145911308,5,
SB00061,13.69615987528427,100.4902831078585,4,
SB00061,13.69428054868861,100.4906055431242,3,
SB00061,13.69129059606448,100.4926401440003,2,
SB00061,13.68502606445596,100.5004439712176,1,
SB00070,13.76716362311845,100.6513746640326,1,
SB00070,13.76664287838585,100.6506645585295,2,
SB00070,13.76601180205471,100.6499385392073,3,
SB00070,13.76540846904006,100.6489085283352,4,
SB00070,13.7650436638344,100.6478217371703,5,
SB00070,13.76501259482505,100.6473723358569,6,
SB00070,13.76476273073553,100.6456698611279,7,
SB00070,13.76462846831013,100.6434328479867,8,
SB00070,13.76428746867308,100.641253269179,9,
SB00070,13.76403666308977,100.6390404991376,10,
SB00070,13.76385259453767,100.6370982313727,11,
SB00070,13.76350378403866,100.6347173624643,12,
SB00070,13.76343283495704,100.6335568001438,13,
SB00070,13.76271249463332,100.6276056388428,14,
SB00070,13.76217068165609,100.6236981159109,15,
SB00070,13.76207332987759,100.620974231236,16,
SB00070,13.76171196364903,100.619199529292,17,
SB00070,13.76154194022574,100.6183492083438,18,
SB00070,13.76155455941253,100.6176063326301,19,
SB00070,13.76147743453152,100.6166796957545,20,
SB00070,13.76110596222547,100.6153629259981,21,
SB00070,13.7604941449656,100.6143050128962,22,
SB00070,13.75988233649844,100.6137075569288,23,
SB00070,13.75881123654451,100.612561260632,24,
SB00070,13.75808765823317,100.6118782695041,25,
SB00070,13.75675909335566,100.6102449372697,26,
SB00070,13.7563711479156,100.6098011936551,27,
SB00070,13.75508873212052,100.6085171841948,28,
SB00070,13.75424847035817,100.6076166093945,29,
SB00070,13.75248528656474,100.6055978709471,30,
SB00070,13.74977040371204,100.6028144775497,31,
SB00070,13.7487035745787,100.6017520110059,32,
SB00070,13.74751021721757,100.6003993093091,33,
SB00070,13.74722037218168,100.6002132928869,34,
SB00070,13.74651139182136,100.599925424729,35,
SB00070,13.74538380234364,100.5996108776976,36,
SB00070,13.74416436030576,100.5991760624378,37,
SB00070,13.74300550367428,100.5986985542558,38,
SB00070,13.74250024782795,100.5985475173894,39,
SB00070,13.74195797761851,100.5982749019529,40,
SB00070,13.74121691943866,100.5980305636445,41,
SB00070,13.74103873401464,100.5977767926974,42,
SB00070,13.74111745327874,100.5965309494371,43,
SB00070,13.74121947931906,100.5958960439629,44,
SB00070,13.7413428783664,100.5953499427347,45,
SB00070,13.74152709757538,100.5941137678686,46,
SB00070,13.74205640675585,100.5914607825367,47,
SB00070,13.74268718072219,100.5884712702947,48,
SB00070,13.74316479356358,100.5858674497245,49,
SB00070,13.74363444310498,100.5836909270755,50,
SB00070,13.74415370639266,100.5814496817709,51,
SB00070,13.74477833890542,100.5789577887834,52,
SB00070,13.74529778106985,100.5765459493392,53,
SB00070,13.74567574473316,100.5746079194537,54,
SB00070,13.74570459046699,100.5741602850052,55,
SB00070,13.74592532948421,100.5734855053965,56,
SB00070,13.74688283304672,100.5680555407132,57,
SB00070,13.74732073136633,100.5658198169821,58,
SB00070,13.74761979950367,100.5647584859626,59,
SB00070,13.74785327356481,100.5629695752342,60,
SB00070,13.74789826594022,100.5623351386949,61,
SB00070,13.74807291124332,100.5616105465096,62,
SB00070,13.74826669181527,100.5605927092564,63,
SB00070,13.74836623293994,100.5591473089059,64,
SB00070,13.74835527337162,100.558030665686,65,
SB00070,13.74824148573118,100.5567296761143,66,
SB00070,13.74822578327517,100.5539941023678,67,
SB00070,13.74826570058247,100.551601402407,68,
SB00070,13.74830560103666,100.550280254311,69,
SB00070,13.74832148518361,100.5490637480377,70,
SB00070,13.74829061156205,100.5481771899048,71,
SB00070,13.74845727353943,100.5463357833037,72,
SB00070,13.74866895281993,100.5445750452616,73,
SB00070,13.74883611866079,100.5431281093077,74,
SB00070,13.74909619311589,100.5422366724986,75,
SB00070,13.74938383444329,100.5412880165104,76,
SB00071,13.76716362311845,100.6513746640326,76,
SB00071,13.76664287838585,100.6506645585295,75,
SB00071,13.76601180205471,100.6499385392073,74,
SB00071,13.76540846904006,100.6489085283352,73,
SB00071,13.7650436638344,100.6478217371703,72,
SB00071,13.76501259482505,100.6473723358569,71,
SB00071,13.76476273073553,100.6456698611279,70,
SB00071,13.76462846831013,100.6434328479867,69,
SB00071,13.76428746867308,100.641253269179,68,
SB00071,13.76403666308977,100.6390404991376,67,
SB00071,13.76385259453767,100.6370982313727,66,
SB00071,13.76350378403866,100.6347173624643,65,
SB00071,13.76343283495704,100.6335568001438,64,
SB00071,13.76271249463332,100.6276056388428,63,
SB00071,13.76217068165609,100.6236981159109,62,
SB00071,13.76207332987759,100.620974231236,61,
SB00071,13.76171196364903,100.619199529292,60,
SB00071,13.76154194022574,100.6183492083438,59,
SB00071,13.76155455941253,100.6176063326301,58,
SB00071,13.76147743453152,100.6166796957545,57,
SB00071,13.76110596222547,100.6153629259981,56,
SB00071,13.7604941449656,100.6143050128962,55,
SB00071,13.75988233649844,100.6137075569288,54,
SB00071,13.75881123654451,100.612561260632,53,
SB00071,13.75808765823317,100.6118782695041,52,
SB00071,13.75675909335566,100.6102449372697,51,
SB00071,13.7563711479156,100.6098011936551,50,
SB00071,13.75508873212052,100.6085171841948,49,
SB00071,13.75424847035817,100.6076166093945,48,
SB00071,13.75248528656474,100.6055978709471,47,
SB00071,13.74977040371204,100.6028144775497,46,
SB00071,13.7487035745787,100.6017520110059,45,
SB00071,13.74751021721757,100.6003993093091,44,
SB00071,13.74722037218168,100.6002132928869,43,
SB00071,13.74651139182136,100.599925424729,42,
SB00071,13.74538380234364,100.5996108776976,41,
SB00071,13.74416436030576,100.5991760624378,40,
SB00071,13.74300550367428,100.5986985542558,39,
SB00071,13.74250024782795,100.5985475173894,38,
SB00071,13.74195797761851,100.5982749019529,37,
SB00071,13.74121691943866,100.5980305636445,36,
SB00071,13.74103873401464,100.5977767926974,35,
SB00071,13.74111745327874,100.5965309494371,34,
SB00071,13.74121947931906,100.5958960439629,33,
SB00071,13.7413428783664,100.5953499427347,32,
SB00071,13.74152709757538,100.5941137678686,31,
SB00071,13.74205640675585,100.5914607825367,30,
SB00071,13.74268718072219,100.5884712702947,29,
SB00071,13.74316479356358,100.5858674497245,28,
SB00071,13.74363444310498,100.5836909270755,27,
SB00071,13.74415370639266,100.5814496817709,26,
SB00071,13.74477833890542,100.5789577887834,25,
SB00071,13.74529778106985,100.5765459493392,24,
SB00071,13.74567574473316,100.5746079194537,23,
SB00071,13.74570459046699,100.5741602850052,22,
SB00071,13.74592532948421,100.5734855053965,21,
SB00071,13.74688283304672,100.5680555407132,20,
SB00071,13.74732073136633,100.5658198169821,19,
SB00071,13.74761979950367,100.5647584859626,18,
SB00071,13.74785327356481,100.5629695752342,17,
SB00071,13.74789826594022,100.5623351386949,16,
SB00071,13.74807291124332,100.5616105465096,15,
SB00071,13.74826669181527,100.5605927092564,14,
SB00071,13.74836623293994,100.5591473089059,13,
SB00071,13.74835527337162,100.558030665686,12,
SB00071,13.74824148573118,100.5567296761143,11,
SB00071,13.74822578327517,100.5539941023678,10,
SB00071,13.74826570058247,100.551601402407,9,
SB00071,13.74830560103666,100.550280254311,8,
SB00071,13.74832148518361,100.5490637480377,7,
SB00071,13.74829061156205,100.5481771899048,6,
SB00071,13.74845727353943,100.5463357833037,5,
SB00071,13.74866895281993,100.5445750452616,4,
SB00071,13.74883611866079,100.5431281093077,3,
SB00071,13.74909619311589,100.5422366724986,2,
SB00071,13.74926165798669,100.5412629221377,1,
SB00080,13.74938383444329,100.5412880165104,1,
SB00080,13.74938429730594,100.5400139810539,2,
SB00080,13.74960151070997,100.5379350119655,3,
SB00080,13.74962142420287,100.5364757970899,4,
SB00080,13.74940716550552,100.5356759669531,5,
SB00080,13.74922565883743,100.5347914718644,6,
SB00080,13.74909475421754,100.5331863519431,7,
SB00080,13.74919476318003,100.5313813682336,8,
SB00080,13.7491822712846,100.5309004329732,9,
SB00080,13.74926465862608,100.5299635702931,10,
SB00080,13.74943136104952,100.5287940828502,11,
SB00080,13.74953091949287,100.5281306295929,12,
SB00080,13.7496044749416,100.5275675538966,13,
SB00080,13.74954552565142,100.526902224262,14,
SB00080,13.74929504238996,100.5257539473157,15,
SB00080,13.74922953101775,100.5254216594299,16,
SB00080,13.74928652095309,100.5250900589248,17,
SB00080,13.74954176079762,100.5247559396447,18,
SB00080,13.74971765320595,100.5245561912775,19,
SB00080,13.74982491652902,100.5243173574295,20,
SB00080,13.75020280992811,100.5237082756261,21,
SB00080,13.75108172162286,100.522132232206,22,
SB00080,13.75211013151634,100.5204484712526,23,
SB00080,13.75235100681905,100.5201265654825,24,
SB00080,13.75278061427155,100.5185617367942,25,
SB00080,13.75317076730869,100.5169150062036,26,
SB00080,13.75343310285865,100.5158662377661,27,
SB00080,13.75392620281357,100.5132546773382,28,
SB00080,13.75441918502161,100.5109154874218,29,
SB00080,13.75472307706779,100.5095907117297,30,
SB00080,13.75485653587482,100.5083845436788,31,
SB00080,13.75533481894561,100.5068580051806,32,
SB00080,13.75551368914178,100.5063466734755,33,
SB00081,13.74926165798669,100.5412629221377,33,
SB00081,13.74938429730594,100.5400139810539,32,
SB00081,13.74960151070997,100.5379350119655,31,
SB00081,13.74962142420287,100.5364757970899,30,
SB00081,13.74940716550552,100.5356759669531,29,
SB00081,13.74922565883743,100.5347914718644,28,
SB00081,13.74909475421754,100.5331863519431,27,
SB00081,13.74919476318003,100.5313813682336,26,
SB00081,13.7491822712846,100.5309004329732,25,
SB00081,13.74926465862608,100.5299635702931,24,
SB00081,13.74943136104952,100.5287940828502,23,
SB00081,13.74953091949287,100.5281306295929,22,
SB00081,13.7496044749416,100.5275675538966,21,
SB00081,13.74954552565142,100.526902224262,20,
SB00081,13.74929504238996,100.5257539473157,19,
SB00081,13.74922953101775,100.5254216594299,18,
SB00081,13.74928652095309,100.5250900589248,17,
SB00081,13.74954176079762,100.5247559396447,16,
SB00081,13.74971765320595,100.5245561912775,15,
SB00081,13.74982491652902,100.5243173574295,14,
SB00081,13.75020280992811,100.5237082756261,13,
SB00081,13.75108172162286,100.522132232206,12,
SB00081,13.75211013151634,100.5204484712526,11,
SB00081,13.75235100681905,100.5201265654825,10,
SB00081,13.75278061427155,100.5185617367942,9,
SB00081,13.75317076730869,100.5169150062036,8,
SB00081,13.75343310285865,100.5158662377661,7,
SB00081,13.75392620281357,100.5132546773382,6,
SB00081,13.75441918502161,100.5109154874218,5,
SB00081,13.75472307706779,100.5095907117297,4,
SB00081,13.75485653587482,100.5083845436788,3,
SB00081,13.75533481894561,100.5068580051806,2,
SB00081,13.75551368914178,100.5063466734755,1,
SB00090,13.69814762493184,100.7523571734377,1,
SB00090,13.71313605418508,100.7562892004907,2,
SB00090,13.71774145957973,100.7576087547474,3,
SB00090,13.71913312616596,100.758209468188,4,
SB00090,13.72122023039935,100.7591941255218,5,
SB00090,13.72268559308449,100.759837296302,6,
SB00090,13.72514154917321,100.7603690613689,7,
SB00090,13.72646285645403,100.7604098826776,8,
SB00090,13.72701362711307,100.7602978832678,9,
SB00090,13.72749261774752,100.7598850173344,10,
SB00090,13.72778323031009,100.7591654944501,11,
SB00090,13.72792628826872,100.7585213519775,12,
SB00090,13.72785406987252,100.7553151464535,13,
SB00090,13.72760419323086,100.7451686253384,14,
SB00090,13.7274976765182,100.738987705397,15,
SB00090,13.7285985078407,100.7289932856102,16,
SB00090,13.73087325439015,100.7083507949598,17,
SB00090,13.73282010893053,100.6901526703609,18,
SB00090,13.73535066959531,100.6672698411319,19,
SB00090,13.7366814660349,100.6552282852423,20,
SB00090,13.73807265912515,100.6442961255457,21,
SB00090,13.73913777850503,100.6337627881126,22,
SB00090,13.74019981844562,100.6243316473436,23,
SB00090,13.74247104939976,100.6036841133615,24,
SB00090,13.74386197006936,100.5918691524885,25,
SB00090,13.7455030555784,100.584377599977,26,
SB00090,13.74956560340361,100.5662721936385,27,
SB00090,13.75374152779536,100.5480372155721,28,
SB00090,13.75464769070086,100.5439364676179,29,
SB00090,13.7568983903891,100.5340973180333,30,
SB00091,13.69814762493184,100.7523571734377,30,
SB00091,13.71313605418508,100.7562892004907,29,
SB00091,13.71774145957973,100.7576087547474,28,
SB00091,13.71913312616596,100.758209468188,27,
SB00091,13.72122023039935,100.7591941255218,26,
SB00091,13.72268559308449,100.759837296302,25,
SB00091,13.72514154917321,100.7603690613689,24,
SB00091,13.72646285645403,100.7604098826776,23,
SB00091,13.72701362711307,100.7602978832678,22,
SB00091,13.72749261774752,100.7598850173344,21,
SB00091,13.72778323031009,100.7591654944501,20,
SB00091,13.72792628826872,100.7585213519775,19,
SB00091,13.72785406987252,100.7553151464535,18,
SB00091,13.72760419323086,100.7451686253384,17,
SB00091,13.7274976765182,100.738987705397,16,
SB00091,13.7285985078407,100.7289932856102,15,
SB00091,13.73087325439015,100.7083507949598,14,
SB00091,13.73282010893053,100.6901526703609,13,
SB00091,13.73535066959531,100.6672698411319,12,
SB00091,13.7366814660349,100.6552282852423,11,
SB00091,13.73807265912515,100.6442961255457,10,
SB00091,13.73913777850503,100.6337627881126,9,
SB00091,13.74019981844562,100.6243316473436,8,
SB00091,13.74247104939976,100.6036841133615,7,
SB00091,13.74386197006936,100.5918691524885,6,
SB00091,13.7455030555784,100.584377599977,5,
SB00091,13.74956560340361,100.5662721936385,4,
SB00091,13.75374152779536,100.5480372155721,3,
SB00091,13.75464769070086,100.5439364676179,2,
SB00091,13.7568983903891,100.5340973180333,1,
SB00100,13.69814762493184,100.7523571734377,1,
SB00100,13.71313605418508,100.7562892004907,2,
SB00100,13.71774145957973,100.7576087547474,3,
SB00100,13.71913312616596,100.758209468188,4,
SB00100,13.72122023039935,100.7591941255218,5,
SB00100,13.72268559308449,100.759837296302,6,
SB00100,13.72514154917321,100.7603690613689,7,
SB00100,13.72646285645403,100.7604098826776,8,
SB00100,13.72701362711307,100.7602978832678,9,
SB00100,13.72749261774752,100.7598850173344,10,
SB00100,13.72778323031009,100.7591654944501,11,
SB00100,13.72792628826872,100.7585213519775,12,
SB00100,13.72785406987252,100.7553151464535,13,
SB00100,13.72760419323086,100.7451686253384,14,
SB00100,13.7274976765182,100.738987705397,15,
SB00100,13.7285985078407,100.7289932856102,16,
SB00100,13.73087325439015,100.7083507949598,17,
SB00100,13.73282010893053,100.6901526703609,18,
SB00100,13.73535066959531,100.6672698411319,19,
SB00100,13.7366814660349,100.6552282852423,20,
SB00100,13.73807265912515,100.6442961255457,21,
SB00100,13.73913777850503,100.6337627881126,22,
SB00100,13.74019981844562,100.6243316473436,23,
SB00100,13.74247104939976,100.6036841133615,24,
SB00100,13.74386197006936,100.5918691524885,25,
SB00100,13.7455030555784,100.584377599977,26,
SB00100,13.74956560340361,100.5662721936385,27,
SB00100,13.7509929987308,100.5611012139919,28,
SB00101,13.69814762493184,100.7523571734377,28,
SB00101,13.71313605418508,100.7562892004907,27,
SB00101,13.71774145957973,100.7576087547474,26,
SB00101,13.71913312616596,100.758209468188,25,
SB00101,13.72122023039935,100.7591941255218,24,
SB00101,13.72268559308449,100.759837296302,23,
SB00101,13.72514154917321,100.7603690613689,22,
SB00101,13.72646285645403,100.7604098826776,21,
SB00101,13.72701362711307,100.7602978832678,20,
SB00101,13.72749261774752,100.7598850173344,19,
SB00101,13.72778323031009,100.7591654944501,18,
SB00101,13.72792628826872,100.7585213519775,17,
SB00101,13.72785406987252,100.7553151464535,16,
SB00101,13.72760419323086,100.7451686253384,15,
SB00101,13.7274976765182,100.738987705397,14,
SB00101,13.7285985078407,100.7289932856102,13,
SB00101,13.73087325439015,100.7083507949598,12,
SB00101,13.73282010893053,100.6901526703609,11,
SB00101,13.73535066959531,100.6672698411319,10,
SB00101,13.7366814660349,100.6552282852423,9,
SB00101,13.73807265912515,100.6442961255457,8,
SB00101,13.73913777850503,100.6337627881126,7,
SB00101,13.74019981844562,100.6243316473436,6,
SB00101,13.74247104939976,100.6036841133615,5,
SB00101,13.74386197006936,100.5918691524885,4,
SB00101,13.7455030555784,100.584377599977,3,
SB00101,13.74956560340361,100.5662721936385,2,
SB00101,13.7509929987308,100.5611012139919,1,
SB00110,13.69814762493184,100.7523571734377,1,
SB00110,13.71313605418508,100.7562892004907,2,
SB00110,13.71774145957973,100.7576087547474,3,
SB00110,13.71913312616596,100.758209468188,4,
SB00110,13.72122023039935,100.7591941255218,5,
SB00110,13.72268559308449,100.759837296302,6,
SB00110,13.72514154917321,100.7603690613689,7,
SB00110,13.72646285645403,100.7604098826776,8,
SB00110,13.72701362711307,100.7602978832678,9,
SB00110,13.72749261774752,100.7598850173344,10,
SB00110,13.72778323031009,100.7591654944501,11,
SB00110,13.72792628826872,100.7585213519775,12,
SB00110,13.72785406987252,100.7553151464535,13,
SB00110,13.72760419323086,100.7451686253384,14,
SB00110,13.7274976765182,100.738987705397,15,
SB00110,13.7285985078407,100.7289932856102,16,
SB00110,13.73087325439015,100.7083507949598,17,
SB00110,13.73282010893053,100.6901526703609,18,
SB00110,13.73535066959531,100.6672698411319,19,
SB00110,13.7366814660349,100.6552282852423,20,
SB00110,13.73807265912515,100.6442961255457,21,
SB00110,13.73913777850503,100.6337627881126,22,
SB00110,13.74019981844562,100.6243316473436,23,
SB00110,13.74247104939976,100.6036841133615,24,
SB00110,13.74386197006936,100.5918691524885,25,
SB00110,13.7455030555784,100.584377599977,26,
SB00110,13.74956560340361,100.5662721936385,27,
SB00110,13.75374152779536,100.5480372155721,28,
SB00110,13.75464769070086,100.5439364676179,29,
SB00110,13.7568983903891,100.5340973180333,30,
SB00111,13.69814762493184,100.7523571734377,30,
SB00111,13.71313605418508,100.7562892004907,29,
SB00111,13.71774145957973,100.7576087547474,28,
SB00111,13.71913312616596,100.758209468188,27,
SB00111,13.72122023039935,100.7591941255218,26,
SB00111,13.72268559308449,100.759837296302,25,
SB00111,13.72514154917321,100.7603690613689,24,
SB00111,13.72646285645403,100.7604098826776,23,
SB00111,13.72701362711307,100.7602978832678,22,
SB00111,13.72749261774752,100.7598850173344,21,
SB00111,13.72778323031009,100.7591654944501,20,
SB00111,13.72792628826872,100.7585213519775,19,
SB00111,13.72785406987252,100.7553151464535,18,
SB00111,13.72760419323086,100.7451686253384,17,
SB00111,13.7274976765182,100.738987705397,16,
SB00111,13.7285985078407,100.7289932856102,15,
SB00111,13.73087325439015,100.7083507949598,14,
SB00111,13.73282010893053,100.6901526703609,13,
SB00111,13.73535066959531,100.6672698411319,12,
SB00111,13.7366814660349,100.6552282852423,11,
SB00111,13.73807265912515,100.6442961255457,10,
SB00111,13.73913777850503,100.6337627881126,9,
SB00111,13.74019981844562,100.6243316473436,8,
SB00111,13.74247104939976,100.6036841133615,7,
SB00111,13.74386197006936,100.5918691524885,6,
SB00111,13.7455030555784,100.584377599977,5,
SB00111,13.74956560340361,100.5662721936385,4,
SB00111,13.75374152779536,100.5480372155721,3,
SB00111,13.75464769070086,100.5439364676179,2,
SB00111,13.7568983903891,100.5340973180333,1,
